"id_station","lon","lat"
"station_705",25.5,8
"station_706",26,8
"station_707",26.5,8
"station_708",27,8
"station_709",27.5,8
"station_710",28,8
"station_711",28.5,8
"station_712",29,8
"station_713",29.5,8
"station_714",30,8
"station_715",30.5,8
"station_716",31,8
"station_717",31.5,8
"station_718",32,8
"station_719",32.5,8
"station_720",33,8
"station_721",25.5,7.5
"station_722",26,7.5
"station_723",26.5,7.5
"station_724",27,7.5
"station_725",27.5,7.5
"station_726",28,7.5
"station_727",28.5,7.5
"station_728",29,7.5
"station_729",29.5,7.5
"station_730",30,7.5
"station_731",30.5,7.5
"station_732",31,7.5
"station_733",31.5,7.5
"station_734",32,7.5
"station_735",32.5,7.5
"station_736",33,7.5
"station_737",33.5,7.5
"station_738",26.5,7
"station_739",27,7
"station_740",27.5,7
"station_741",28,7
"station_742",28.5,7
"station_743",29,7
"station_744",29.5,7
"station_745",30,7
"station_746",30.5,7
"station_747",31,7
"station_748",31.5,7
"station_749",32,7
"station_750",32.5,7
"station_751",33,7
"station_752",33.5,7
"station_753",34,7
"station_754",26.5,6.5
"station_755",27,6.5
"station_756",27.5,6.5
"station_757",28,6.5
"station_758",28.5,6.5
"station_759",29,6.5
"station_760",29.5,6.5
"station_761",30,6.5
"station_762",30.5,6.5
"station_763",31,6.5
"station_764",31.5,6.5
"station_765",32,6.5
"station_766",32.5,6.5
"station_767",33,6.5
"station_768",33.5,6.5
"station_769",34,6.5
"station_770",34.5,6.5
"station_771",27,6
"station_772",27.5,6
"station_773",28,6
"station_774",28.5,6
"station_775",29,6
"station_776",29.5,6
"station_777",30,6
"station_778",30.5,6
"station_779",31,6
"station_780",31.5,6
"station_781",32,6
"station_782",32.5,6
"station_783",33,6
"station_784",33.5,6
"station_785",34,6
"station_786",34.5,6
"station_787",35,6
"station_788",27.5,5.5
"station_789",28,5.5
"station_790",28.5,5.5
"station_791",29,5.5
"station_792",29.5,5.5
"station_793",30,5.5
"station_794",30.5,5.5
"station_795",31,5.5
"station_796",31.5,5.5
"station_797",32,5.5
"station_798",32.5,5.5
"station_799",33,5.5
"station_800",33.5,5.5
"station_801",34,5.5
"station_802",34.5,5.5
"station_803",35,5.5
"station_804",27.5,5
"station_805",28,5
"station_806",28.5,5
"station_807",29,5
"station_808",29.5,5
"station_809",30,5
"station_810",30.5,5
"station_811",31,5
"station_812",31.5,5
"station_813",32,5
"station_814",32.5,5
"station_815",33,5
"station_816",33.5,5
"station_817",34,5
"station_818",34.5,5
"station_819",35,5
"station_820",35.5,5
"station_821",28.5,4.5
"station_822",29,4.5
"station_823",30,4.5
"station_824",30.5,4.5
"station_825",31,4.5
"station_826",31.5,4.5
"station_827",32,4.5
"station_828",32.5,4.5
"station_829",33,4.5
"station_830",33.5,4.5
"station_831",34,4.5
"station_832",30.5,4
"station_833",31,4
"station_834",31.5,4
"station_835",32,4
"station_836",32.5,4
"station_837",33,4
"station_838",33.5,4
